South Blueeyes Drive,32.1260327,-110.8829670,residential,2262044784,
East Curlew Lane,32.1261198,-110.8654997,residential,2262044786,
South Brickellbush Lane,32.1261833,-110.8821416,residential,2262044791,
South Bittercress Road,32.1261883,-110.8854838,residential,2262044792,
South Brickellbush Lane,32.1261945,-110.8866029,residential,2262044794,
East Chickweed Drive,32.1262402,-110.8900195,residential,2262044798,
East Camino De Azucar,32.1263032,-110.8692971,residential,2262044806,
East Camino De Azucar,32.1263540,-110.8686413,residential,2262044811,
East Fairy Duster Drive,32.1264900,-110.8826087,residential,2262044818,
South Silverweed Lane,32.1267411,-110.8900495,residential,2262044827,
Camino Miraflores,32.2428629,-111.0308481,residential,175378594,
South Austin Point Drive,32.1877540,-110.7734700,residential,175331651,
North Plaza de Lirios,32.2413603,-111.0309579,residential,175378604,
South Bittercress Road,32.1270738,-110.8854821,residential,2262044845,
East Calle De Acuerdo,32.1273973,-110.8702842,residential,2262044851,
