name,latitude,longitude,type,node_id
43rd St & 6th Ave,40.7555096,-73.9836118,intersection,1329
43rd St & Broadway,40.7565519,-73.9860561,intersection,1330
43rd St & 7th Ave,40.7567173,-73.9864699,intersection,1331
43rd St & 8th Ave,40.757907,-73.9893022,intersection,1332
43rd St & 9th Ave,40.7591041,-73.9921548,intersection,1333
44th St & Lexington Ave,40.7527625,-73.9751147,intersection,1334
44th St & Madison Ave,40.7540996,-73.978334,intersection,1335
44th St & 5th Ave,40.7547917,-73.9799338,intersection,1336
44th St & 6th Ave,40.7561351,-73.9831642,intersection,1337
44th St & Broadway,40.757243,-73.9857797,intersection,1338
44th St & 7th Ave,40.7573398,-73.986011,intersection,1339
44th St & 8th Ave,40.7585406,-73.9888398,intersection,1340
44th St & 9th Ave,40.7597346,-73.9916968,intersection,1341
45th St & Lexington Ave,40.7533758,-73.9746669,intersection,1342
45th St & Madison Ave,40.7547401,-73.977892,intersection,1343
45th St & 5th Ave,40.7554039,-73.9794756,intersection,1344
45th St & 6th Ave,40.7567653,-73.9827023,intersection,1345
45th St & 7th Ave,40.757961,-73.9855313,intersection,1346
45th St & Broadway,40.7579984,-73.9856257,intersection,1347
45th St & 8th Ave,40.7591619,-73.988384,intersection,1348
45th St & 9th Ave,40.7603546,-73.9912334,intersection,1349
46th St & Lexington Ave,40.7540198,-73.9741892,intersection,1350
46th St & Park Ave,40.7547232,-73.975908,intersection,1351
46th St & Madison Ave,40.7553775,-73.9774369,intersection,1352
46th St & 5th Ave,40.7560369,-73.979021,intersection,1353
46th St & 6th Ave,40.7573938,-73.9822503,intersection,1354
46th St & 7th Ave,40.7585806,-73.9850687,intersection,1355
46th St & Broadway,40.7587088,-73.9853666,intersection,1356
46th St & 8th Ave,40.759791,-73.987927,intersection,1357
46th St & 9th Ave,40.7609777,-73.9907711,intersection,1358
47th St & Lexington Ave,40.7546201,-73.9737309,intersection,1359
47th St & Park Ave,40.7552712,-73.9752505,intersection,1360
47th St & Madison Ave,40.7559899,-73.9769697,intersection,1361
47th St & 5th Ave,40.7566585,-73.9785536,intersection,1362
47th St & 6th Ave,40.758019,-73.9817964,intersection,1363
47th St & 7th Ave,40.7592009,-73.9846144,intersection,1364
47th St & Broadway,40.7594242,-73.9851254,intersection,1365
47th St & 8th Ave,40.760405,-73.9874535,intersection,1366
47th St & 9th Ave,40.7616136,-73.9903218,intersection,1367
48th St & Lexington Ave,40.7552676,-73.9732856,intersection,1368
48th St & Park Ave,40.7559188,-73.9747972,intersection,1369
48th St & Madison Ave,40.7566117,-73.9765007,intersection,1370
48th St & 5th Ave,40.7573003,-73.9781055,intersection,1371
48th St & Rockefeller Plz,40.7578115,-73.9793609,intersection,1372
48th St & 6th Ave,40.7586336,-73.9813444,intersection,1373
48th St & 7th Ave,40.7598383,-73.9841848,intersection,1374
48th St & Broadway,40.7601347,-73.9848652,intersection,1375
48th St & 8th Ave,40.7610363,-73.9870065,intersection,1376
48th St & 9th Ave,40.7622503,-73.9898871,intersection,1377
49th St & Lexington Ave,40.7558687,-73.9728397,intersection,1378
49th St & Park Ave,40.7565244,-73.9743483,intersection,1379
49th St & Madison Ave,40.7572296,-73.9760446,intersection,1380
49th St & 5th Ave,40.757906,-73.9776394,intersection,1381
49th St & Rockefeller Plz,40.7584422,-73.9789088,intersection,1382
49th St & 6th Ave,40.7592723,-73.9808828,intersection,1383
49th St & 7th Ave,40.7604566,-73.9837229,intersection,1384
49th St & Broadway,40.7608021,-73.9845206,intersection,1385
49th St & 8th Ave,40.7616556,-73.9865591,intersection,1386
49th St & 9th Ave,40.7628658,-73.9894109,intersection,1387
4th Ave & 8th St,40.7298479,-73.9906917,intersection,1388
4th Ave & 9th St,40.730567,-73.9904889,intersection,1389
4th Ave & Union Square E,40.7344478,-73.9899078,intersection,783
4th St & Ave D,40.7212866,-73.9777963,intersection,1390
4th St & Ave C,40.7222908,-73.9801754,intersection,1391
4th St & Ave B,40.7232838,-73.9825451,intersection,1392
4th St & Ave A,40.7242667,-73.9848465,intersection,1393
4th St & Cooper Sq,40.7271256,-73.9916164,intersection,1394
4th St & Bowery,40.7271256,-73.9916164,intersection,1394
4th St & Lafayette St,40.7278625,-73.9931345,intersection,1395
4th St & Broadway,40.7284285,-73.9942583,intersection,1396
West 4th St & Broadway,40.7284285,-73.9942583,intersection,1396
West 4th St & Mercer St,40.7288188,-73.9950684,intersection,1397
West 4th St & Macdougal St,40.7310465,-73.9996201,intersection,1398
West 4th St & 6th Ave,40.7317091,-74.0009719,intersection,1399
West 4th St & Cornelia St,40.7318006,-74.0011731,intersection,1400
West 4th St & Jones St,40.732326,-74.001672,intersection,1401
West 4th St & Barrow St,40.7328463,-74.0021333,intersection,1402
West 4th St & Washington Pl,40.7333015,-74.0025075,intersection,1403
West 4th St & Grove St,40.7333645,-74.0025786,intersection,1404
West 4th St & Christopher St,40.7336089,-74.0028203,intersection,1405
West 4th St & 7th Ave,40.7336089,-74.0028203,intersection,1405
West 4th St & Charles St,40.7348952,-74.0031631,intersection,1406
West 4th St & Perry St,40.7355513,-74.0033563,intersection,1407
West 4th St & Bank St,40.7368289,-74.0037421,intersection,1408
West 4th St & Jane St,40.7381442,-74.0038864,intersection,1409
West 4th St & 8th Ave,40.7382921,-74.0039746,intersection,1410
50th St & Lexington Ave,40.756502,-73.9723706,intersection,1411
50th St & Park Ave,40.7572325,-73.974081,intersection,1412
50th St & Madison Ave,40.7578734,-73.9756023,intersection,1413
50th St & 5th Ave,40.7585378,-73.9771928,intersection,1414
50th St & Rockefeller Plz,40.7590703,-73.9784577,intersection,1415
50th St & 6th Ave,40.7599003,-73.9804317,intersection,1416
50th St & 7th Ave,40.7610944,-73.9832632,intersection,1417
50th St & Broadway,40.7614471,-73.9840983,intersection,1418
50th St & 8th Ave,40.7622871,-73.98611,intersection,1419
50th St & 9th Ave,40.7634937,-73.9889648,intersection,1420
51st St & Lexington Ave,40.7571206,-73.9719267,intersection,1421
51st St & Park Ave,40.7578469,-73.9736211,intersection,1422
51st St & Madison Ave,40.758493,-73.9751248,intersection,1423
51st St & 5th Ave,40.759167,-73.9767368,intersection,1424
51st St & Rockefeller Plz,40.7597024,-73.9780049,intersection,1425
51st St & 6th Ave,40.7605231,-73.9799606,intersection,1426
51st St & 7th Ave,40.761715,-73.98281,intersection,1427
51st St & Broadway,40.7620705,-73.9836763,intersection,1428
51st St & 8th Ave,40.762915,-73.985647,intersection,1429
51st St & 9th Ave,40.7641329,-73.9884998,intersection,1430
52nd St & Lexington Ave,40.7577491,-73.9714656,intersection,1431
52nd St & Park Ave,40.7584782,-73.9731657,intersection,1432
52nd St & Madison Ave,40.7591183,-73.9746925,intersection,1433
52nd St & 5th Ave,40.7597914,-73.9762808,intersection,1434
52nd St & 6th Ave,40.761147,-73.9795077,intersection,1435
52nd St & 7th Ave,40.7623484,-73.9823574,intersection,1436
52nd St & Broadway,40.7627246,-73.9832546,intersection,1437
52nd St & 8th Ave,40.7635447,-73.9851925,intersection,1438
52nd St & 9th Ave,40.7647357,-73.988042,intersection,1439
53rd St & Sutton Pl S,40.7548815,-73.962705,intersection,1440
53rd St & Lexington Ave,40.758376,-73.9710051,intersection,1441
53rd St & Park Ave,40.7590031,-73.9725061,intersection,1442
53rd St & Madison Ave,40.7597427,-73.9742195,intersection,1443
53rd St & 5th Ave,40.7604171,-73.9758275,intersection,1444
53rd St & 6th Ave,40.7617719,-73.9790609,intersection,1445
53rd St & 7th Ave,40.7629684,-73.9818888,intersection,1446
53rd St & Broadway,40.7633876,-73.9828809,intersection,1447
53rd St & 8th Ave,40.7641748,-73.9847444,intersection,1448
53rd St & 9th Ave,40.765359,-73.9875868,intersection,1449
54th St & Sutton Pl S,40.7554347,-73.9620711,intersection,1450
54th St & Lexington Ave,40.7590061,-73.9705374,intersection,1451
54th St & Park Ave,40.7597239,-73.9722467,intersection,1452
54th St & Madison Ave,40.7603684,-73.9737633,intersection,1453
54th St & 5th Ave,40.761051,-73.9753635,intersection,1454
54th St & 6th Ave,40.7623915,-73.9786075,intersection,1455
54th St & 7th Ave,40.7635961,-73.9814344,intersection,1456
54th St & Broadway,40.7640527,-73.9825207,intersection,1457
54th St & 8th Ave,40.7647976,-73.9842943,intersection,1458
54th St & 9th Ave,40.7659819,-73.987111,intersection,1459
55th St & Sutton Pl S,40.7560558,-73.9616049,intersection,1460
55th St & Lexington Ave,40.7596327,-73.9700878,intersection,1461
55th St & Park Ave,40.7602691,-73.9716023,intersection,1462
55th St & Madison Ave,40.7610125,-73.9733344,intersection,1463
55th St & 5th Ave,40.761667,-73.9749136,intersection,1464
55th St & 6th Ave,40.7630345,-73.9781444,intersection,1465
55th St & 7th Ave,40.7642199,-73.9809794,intersection,1466
55th St & Broadway,40.7647595,-73.9822513,intersection,1467
55th St & 8th Ave,40.765418,-73.983822,intersection,1468
55th St & 9th Ave,40.766614,-73.9866568,intersection,1469
56th St & Sutton Pl S,40.7566854,-73.9611427,intersection,1470
56th St & Lexington Ave,40.7602536,-73.9696318,intersection,1471
56th St & Park Ave,40.7609779,-73.9713442,intersection,1472
56th St & Madison Ave,40.7616086,-73.9728879,intersection,1473
56th St & 5th Ave,40.7622964,-73.9744569,intersection,1474
56th St & 6th Ave,40.7636527,-73.9776904,intersection,1475
56th St & 7th Ave,40.764845,-73.9805277,intersection,1476
56th St & Broadway,40.7654694,-73.9819836,intersection,1477
56th St & 8th Ave,40.7660501,-73.9833663,intersection,1478
56th St & 9th Ave,40.7672468,-73.9862209,intersection,1479
57th St & Sutton Pl,40.7573559,-73.9606616,intersection,1480
57th St & Sutton Pl S,40.7573559,-73.9606616,intersection,1480
57th St & Lexington Ave,40.7609254,-73.9691296,intersection,1481
57th St & Park Ave,40.7616555,-73.9708424,intersection,1482
57th St & Madison Ave,40.7622955,-73.9723583,intersection,1483
57th St & 5th Ave,40.7629678,-73.9739567,intersection,1484
57th St & 6th Ave,40.7643285,-73.9771987,intersection,1485
57th St & 7th Ave,40.7655213,-73.9800303,intersection,1486
57th St & Broadway,40.7663205,-73.9818776,intersection,1487
57th St & 8th Ave,40.766736,-73.9828696,intersection,1488
57th St & 9th Ave,40.7679312,-73.9857243,intersection,1489
58th St & Sutton Pl,40.7580204,-73.9601669,intersection,1490
58th St & Lexington Ave,40.7615968,-73.9686328,intersection,1491
58th St & Park Ave,40.7623133,-73.9703509,intersection,1492
58th St & Madison Ave,40.7629679,-73.9718753,intersection,1493
58th St & 5th Ave,40.7636484,-73.9734618,intersection,1494
58th St & 6th Ave,40.7649999,-73.9767003,intersection,1495
58th St & 7th Ave,40.766198,-73.9795421,intersection,1496
58th St & Broadway,40.7671293,-73.9817445,intersection,1497
58th St & 8th Ave,40.7674117,-73.9823896,intersection,1498
58th St & 9th Ave,40.7685898,-73.985226,intersection,1499
59th St & York Ave,40.7586615,-73.9597004,intersection,1500
59th St & Sutton Pl,40.7586615,-73.9597004,intersection,1500
59th St & Lexington Ave,40.7622245,-73.9681795,intersection,1501
59th St & Park Ave,40.7628756,-73.9697063,intersection,1502
59th St & Madison Ave,40.7635936,-73.9714287,intersection,1503
59th St & 5th Ave,40.7643054,-73.9730051,intersection,1504
59th St & 6th Ave,40.7656372,-73.976245,intersection,1505
59th St & 7th Ave,40.7669204,-73.9790398,intersection,1506
59th St & Columbus Cir,40.7677123,-73.9817016,intersection,1507
59th St & 9th Ave,40.7692123,-73.9847724,intersection,1508
59th St & Columbus Ave,40.7692123,-73.9847724,intersection,1508
59th St & Amsterdam Ave,40.7704169,-73.9876057,intersection,181
59th St & W End Ave,40.7716232,-73.9904523,intersection,390
59th St & Freedom Pl,40.7721697,-73.9917642,intersection,1509
5th Ave & Waverly Pl,40.7314123,-73.9969848,intersection,1510
5th Ave & 8th St,40.7322623,-73.9963688,intersection,1511
5th Ave & 9th St,40.7328437,-73.9959437,intersection,1512
5th Ave & Broadway,40.7424339,-73.9889327,intersection,1513
5th Ave & 60th St,40.7649241,-73.9725552,intersection,1514
5th Ave & 61st St,40.7655163,-73.9721006,intersection,1515
5th Ave & 62nd St,40.7661522,-73.97165,intersection,1516
5th Ave & 63rd St,40.7667738,-73.9711954,intersection,1517
5th Ave & 64th St,40.7674005,-73.9707367,intersection,1518
5th Ave & 65th St,40.7680282,-73.9702767,intersection,1519
5th Ave & 66th St,40.7686554,-73.9698225,intersection,1520
5th Ave & 67th St,40.7692816,-73.9693594,intersection,1521
5th Ave & 68th St,40.7699003,-73.9689154,intersection,1522
5th Ave & 69th St,40.7705288,-73.9684448,intersection,1523
5th Ave & 70th St,40.7711575,-73.9679901,intersection,1524
5th Ave & 71st St,40.7717789,-73.9675474,intersection,1525
5th Ave & 72nd St,40.7724615,-73.9670436,intersection,1526
5th Ave & 73rd St,40.7731481,-73.9665404,intersection,1527
5th Ave & 74th St,40.7737839,-73.966075,intersection,1528
5th Ave & 75th St,40.7744146,-73.9656177,intersection,1529
5th Ave & 76th St,40.7750545,-73.965151,intersection,1530
5th Ave & 77th St,40.7756942,-73.9646937,intersection,1531
5th Ave & 78th St,40.7763209,-73.9642256,intersection,1532
5th Ave & 79th St,40.7770247,-73.963712,intersection,1533
5th Ave & 80th St,40.7776797,-73.9632319,intersection,1534
5th Ave & 81st St,40.7783215,-73.9627625,intersection,1535
5th Ave & 82nd St,40.7789593,-73.9623038,intersection,1536
5th Ave & 83rd St,40.7795899,-73.9618385,intersection,1537
5th Ave & 84th St,40.7802241,-73.961376,intersection,1538
5th Ave & 85th St,40.7808552,-73.9609158,intersection,1539
5th Ave & 86th St,40.7815332,-73.9604135,intersection,1540
5th Ave & 87th St,40.78222,-73.9599261,intersection,1541
5th Ave & 88th St,40.7828435,-73.9594741,intersection,1542
5th Ave & 89th St,40.7834666,-73.9590127,intersection,1543
5th Ave & 90th St,40.7840829,-73.9585668,intersection,1544
5th Ave & 91st St,40.7847264,-73.958089,intersection,1545
5th Ave & 92nd St,40.785355,-73.9576403,intersection,1546
5th Ave & 93rd St,40.7859635,-73.9571813,intersection,1547
5th Ave & 94th St,40.7865935,-73.9567199,intersection,1548
5th Ave & 95th St,40.7872363,-73.9562595,intersection,1549
5th Ave & 96th St,40.7879094,-73.9557764,intersection,1550
5th Ave & 97th St,40.7885858,-73.9552765,intersection,1551
5th Ave & Duke Ellington Circle,40.7970983,-73.9490775,intersection,1552
5th St & Ave D,40.7218964,-73.9773551,intersection,1553
5th St & Ave C,40.7228996,-73.9797315,intersection,1554
5th St & Ave B,40.7238917,-73.9820956,intersection,1555
5th St & Ave A,40.7248612,-73.98442,intersection,1556
5th St & Cooper Sq,40.7277675,-73.9913,intersection,1557
60th St & York Ave,40.7592855,-73.9592622,intersection,1558
60th St & Lexington Ave,40.7628561,-73.9677252,intersection,1559
60th St & Park Ave,40.7634977,-73.9692303,intersection,1560
60th St & Madison Ave,40.7642243,-73.9709714,intersection,1561
60th St & Broadway,40.7689403,-73.9821965,intersection,1562
60th St & Columbus Ave,40.7698759,-73.9843117,intersection,1563
60th St & Amsterdam Ave,40.7710517,-73.9871426,intersection,1564
60th St & W End Ave,40.7722343,-73.9899723,intersection,1565
60th St & Freedom Pl,40.7726877,-73.9910603,intersection,1566
61st St & York Ave,40.7599072,-73.9587955,intersection,1567
61st St & Lexington Ave,40.763483,-73.9672732,intersection,1568
61st St & Park Ave,40.7641999,-73.9689954,intersection,1569
61st St & Madison Ave,40.7648397,-73.9704959,intersection,1570
61st St & Central Park W,40.7692978,-73.9810471,intersection,1571
61st St & Broadway,40.7697767,-73.9822136,intersection,1572
61st St & Columbus Ave,40.77048,-73.983855,intersection,1573
61st St & Amsterdam Ave,40.7716723,-73.9866895,intersection,1574
61st St & W End Ave,40.7728698,-73.9895497,intersection,1575
61st St & Freedom Pl,40.773268,-73.9905825,intersection,1576
61st St & Riverside Blvd,40.7739317,-73.9920396,intersection,1577
62nd St & York Ave,40.7605339,-73.9583462,intersection,1578
62nd St & Lexington Ave,40.7641064,-73.9668129,intersection,1579
62nd St & Park Ave,40.7648271,-73.9685315,intersection,1580
62nd St & Madison Ave,40.7654675,-73.970045,intersection,1581
62nd St & Central Park W,40.7699224,-73.9805605,intersection,1582
62nd St & Broadway,40.7705265,-73.9820197,intersection,1583
62nd St & Columbus Ave,40.7711161,-73.9834168,intersection,1584
62nd St & Amsterdam Ave,40.7722877,-73.9862027,intersection,1585
62nd St & Freedom Pl,40.7739877,-73.9902276,intersection,1586
62nd St & Riverside Blvd,40.774506,-73.9914206,intersection,1587
63rd St & York Ave,40.7611923,-73.957883,intersection,1588
63rd St & Lexington Ave,40.764746,-73.9663651,intersection,1589
63rd St & Park Ave,40.7654539,-73.9680764,intersection,1590
63rd St & Madison Ave,40.766092,-73.9695811,intersection,1591
63rd St & Central Park W,40.7705407,-73.980117,intersection,1592
63rd St & Broadway,40.7713414,-73.9820384,intersection,1593
63rd St & Columbus Ave,40.7717344,-73.9829555,intersection,1594
63rd St & Amsterdam Ave,40.7729227,-73.9857785,intersection,1595
63rd St & W End Ave,40.7741221,-73.9886311,intersection,1596
63rd St & Freedom Pl,40.7745608,-73.9896463,intersection,1597
63rd St & Riverside Blvd,40.7750432,-73.9907581,intersection,1598
64th St & York Ave,40.7617947,-73.9574508,intersection,1599
64th St & Lexington Ave,40.765357,-73.9659,intersection,1600
64th St & Park Ave,40.7660791,-73.9676253,intersection,1601
64th St & Madison Ave,40.7667153,-73.9691284,intersection,1602
64th St & Central Park W,40.7711615,-73.9796631,intersection,1603
64th St & Broadway,40.7721782,-73.9820748,intersection,1604
64th St & Amsterdam Ave,40.7735391,-73.9853266,intersection,1605
64th St & W End Ave,40.7747467,-73.9881778,intersection,1606
64th St & Riverside Blvd,40.7755856,-73.9901438,intersection,1607
65th St & York Ave,40.7624174,-73.9569915,intersection,1608
65th St & Lexington Ave,40.7659808,-73.9654396,intersection,1609
65th St & Park Ave,40.7666275,-73.9669578,intersection,1610
65th St & Madison Ave,40.7673485,-73.9686709,intersection,1611
65th St & Central Park W,40.7717916,-73.9792078,intersection,1612
65th St & Columbus Ave,40.7729826,-73.9820422,intersection,1613
65th St & Broadway,40.7730838,-73.9823192,intersection,1614
65th St & Amsterdam Ave,40.7741554,-73.9848592,intersection,1615
65th St & W End Ave,40.7753794,-73.9877191,intersection,1616
65th St & Riverside Blvd,40.7761736,-73.9896195,intersection,1617
66th St & York Ave,40.7630462,-73.956526,intersection,1618
66th St & Lexington Ave,40.766614,-73.9649986,intersection,1619
66th St & Park Ave,40.7672472,-73.9665082,intersection,1620
66th St & Madison Ave,40.7679769,-73.968207,intersection,1621
66th St & Central Park W,40.7724281,-73.9787386,intersection,1622
66th St & Columbus Ave,40.7736069,-73.9815795,intersection,1623
66th St & Broadway,40.7739234,-73.9823397,intersection,1624
66th St & Amsterdam Ave,40.7748125,-73.984397,intersection,1625
66th St & W End Ave,40.7760243,-73.9872417,intersection,1626
66th St & Freedom Pl,40.776524,-73.9884058,intersection,1627
66th St & Riverside Blvd,40.7768429,-73.9891662,intersection,1628
67th St & York Ave,40.763667,-73.956083,intersection,1629
67th St & Lexington Ave,40.7672292,-73.9645263,intersection,1630
67th St & Park Ave,40.7679446,-73.9662489,intersection,1631
67th St & Madison Ave,40.7685923,-73.9677588,intersection,1632
67th St & Central Park W,40.7730403,-73.9782945,intersection,1633
67th St & Columbus Ave,40.7742367,-73.9811285,intersection,1634
67th St & Broadway,40.7746388,-73.9820929,intersection,1635
67th St & Amsterdam Ave,40.775453,-73.9839566,intersection,1636
67th St & Freedom Pl,40.7771699,-73.9880852,intersection,1637
67th St & Riverside Blvd,40.7774857,-73.9888483,intersection,1638
68th St & York Ave,40.7643047,-73.9555939,intersection,1639
68th St & Lexington Ave,40.7678615,-73.9640761,intersection,1640
68th St & Park Ave,40.7685035,-73.9655976,intersection,1641
68th St & Madison Ave,40.7692161,-73.967306,intersection,1642
68th St & Central Park W,40.7736786,-73.9778289,intersection,1643
68th St & Columbus Ave,40.774852,-73.98066,intersection,1644
68th St & Broadway,40.7754414,-73.982069,intersection,1645
68th St & Amsterdam Ave,40.776058,-73.983505,intersection,1646
68th St & Freedom Pl,40.7778564,-73.9877553,intersection,1647
68th St & Riverside Blvd,40.7782037,-73.9885895,intersection,1648
69th St & York Ave,40.7649123,-73.955159,intersection,1649
69th St & Lexington Ave,40.7684853,-73.9636088,intersection,1650
69th St & Park Ave,40.7692084,-73.9653466,intersection,1651
69th St & Madison Ave,40.7698498,-73.9668452,intersection,1652
69th St & Central Park W,40.7742987,-73.9773788,intersection,1653
69th St & Columbus Ave,40.775487,-73.9802007,intersection,1654
69th St & Broadway,40.7763439,-73.9822455,intersection,1655
69th St & Amsterdam Ave,40.776683,-73.983047,intersection,1656
69th St & Freedom Pl,40.7785266,-73.9874294,intersection,1657
69th St & Riverside Blvd,40.7788912,-73.9883347,intersection,1658
6th Ave & Franklin St,40.7182973,-74.005364,intersection,1659
6th Ave & White St,40.7190054,-74.0051707,intersection,1660
6th Ave & Walker St,40.7198392,-74.0051883,intersection,1661
6th Ave & Lispenard St,40.7205729,-74.0052061,intersection,1662
6th Ave & Canal St,40.721929,-74.0053587,intersection,1663
6th Ave & Thompson St,40.7222297,-74.005382,intersection,1664
6th Ave & Grand St,40.7230124,-74.0050623,intersection,1665
6th Ave & Watts St,40.7236345,-74.0048128,intersection,1666
6th Ave & Sullivan St,40.7237878,-74.0047406,intersection,1667
6th Ave & Broome St,40.7241843,-74.0045942,intersection,1668
6th Ave & Spring St,40.7255241,-74.0040542,intersection,1669
6th Ave & Vandam St,40.7262643,-74.0037617,intersection,1670
6th Ave & Prince St,40.7269556,-74.0034607,intersection,1671
6th Ave & Charlton St,40.7269556,-74.0034607,intersection,1671
6th Ave & King St,40.7276809,-74.0031651,intersection,1672
6th Ave & W Houston St,40.7280099,-74.0030247,intersection,1673
6th Ave & Downing St,40.7296754,-74.0022082,intersection,1674
6th Ave & Bleecker St,40.729781,-74.0021502,intersection,1675
6th Ave & Carmine St,40.7305359,-74.0017279,intersection,1676
6th Ave & Washington Pl,40.7323249,-74.000528,intersection,1677
6th Ave & Waverly Pl,40.7329337,-74.0000828,intersection,1678
6th Ave & 8th St,40.7336446,-73.9995454,intersection,1679
6th Ave & 9th St,40.7341486,-73.9991785,intersection,1680
6th Ave & Christopher St,40.7341486,-73.9991785,intersection,1680
6th St & Ave D,40.7225032,-73.9769125,intersection,1681
6th St & Ave C,40.7235064,-73.9792916,intersection,1682
6th St & Ave B,40.7244971,-73.9816337,intersection,1683
6th St & Ave A,40.7254486,-73.983968,intersection,1684
6th St & Cooper Sq,40.7283225,-73.9907558,intersection,1224
70th St & York Ave,40.7655465,-73.9546909,intersection,1685
70th St & Lexington Ave,40.769113,-73.963161,intersection,1686
70th St & Park Ave,40.7697556,-73.9646861,intersection,1687
70th St & Madison Ave,40.770474,-73.9663868,intersection,1688
70th St & Central Park W,40.774909,-73.976912,intersection,1689
70th St & Columbus Ave,40.7761118,-73.9797749,intersection,1690
70th St & Broadway,40.7770594,-73.9819895,intersection,1691
70th St & Amsterdam Ave,40.7773059,-73.9825827,intersection,1692
70th St & W End Ave,40.7784813,-73.9854507,intersection,1693
70th St & Freedom Pl,40.7791776,-73.9871009,intersection,1694
70th St & Riverside Blvd,40.7795513,-73.9880048,intersection,1695
71st St & York Ave,40.7661608,-73.954237,intersection,1696
71st St & Lexington Ave,40.7697428,-73.9627071,intersection,1697
71st St & Park Ave,40.7704595,-73.964431,intersection,1698
71st St & Madison Ave,40.7711001,-73.9659301,intersection,1699
71st St & Central Park W,40.775533,-73.976458,intersection,1700
71st St & Columbus Ave,40.7767377,-73.9793226,intersection,1701
71st St & Broadway,40.7778632,-73.9819623,intersection,1702
71st St & Amsterdam Ave,40.7779168,-73.9821095,intersection,1703
71st St & W End Ave,40.779136,-73.9849752,intersection,1704
71st St & Riverside Blvd,40.7802256,-73.9875636,intersection,1705
72nd St & York Ave,40.7668589,-73.9537526,intersection,1706
72nd St & Lexington Ave,40.7704246,-73.9621972,intersection,1707
72nd St & Park Ave,40.7711473,-73.9639279,intersection,1708
72nd St & Madison Ave,40.7717866,-73.9654447,intersection,1709
72nd St & Central Park W,40.7762238,-73.9759669,intersection,1710
72nd St & Columbus Ave,40.7774141,-73.978797,intersection,1711
72nd St & Amsterdam Ave,40.7786086,-73.9816391,intersection,1712
72nd St & Broadway,40.778794,-73.9820683,intersection,1713
72nd St & W End Ave,40.7798103,-73.984479,intersection,1714
72nd St & Riverside Dr,40.7803211,-73.9857008,intersection,1715
72nd St & Riverside Blvd,40.780712,-73.9870003,intersection,1716
73rd St & York Ave,40.7675488,-73.9532541,intersection,1717
73rd St & Lexington Ave,40.7711078,-73.9617145,intersection,1718
73rd St & Park Ave,40.7717443,-73.9632455,intersection,1719
73rd St & Madison Ave,40.7724758,-73.9649445,intersection,1720
73rd St & Central Park W,40.7769085,-73.9754605,intersection,1721
73rd St & Columbus Ave,40.7780997,-73.9782872,intersection,1722
73rd St & Amsterdam Ave,40.7792913,-73.9811485,intersection,1723
73rd St & Broadway,40.7794995,-73.9816211,intersection,1724
73rd St & W End Ave,40.7804967,-73.9839774,intersection,1725
73rd St & Riverside Dr,40.7810705,-73.9853735,intersection,1726
74th St & York Ave,40.7681765,-73.9527941,intersection,1727
74th St & Lexington Ave,40.771739,-73.961244,intersection,1728
74th St & Park Ave,40.7723773,-73.9627854,intersection,1729
74th St & Madison Ave,40.7731116,-73.9644885,intersection,1730
74th St & Central Park W,40.7775331,-73.9750032,intersection,1731
74th St & Columbus Ave,40.7787279,-73.9778207,intersection,1732
74th St & Amsterdam Ave,40.7799362,-73.980698,intersection,1733
74th St & Broadway,40.7803292,-73.9816117,intersection,1734
74th St & W End Ave,40.7811314,-73.9835107,intersection,1735
74th St & Riverside Dr,40.7817763,-73.9850785,intersection,1736
75th St & York Ave,40.7688161,-73.9523247,intersection,1737
75th St & Lexington Ave,40.772373,-73.9608005,intersection,1738
75th St & Park Ave,40.7730089,-73.9623131,intersection,1739
75th St & Madison Ave,40.7737484,-73.9640245,intersection,1740
75th St & Central Park W,40.7781814,-73.9745414,intersection,1741
75th St & Columbus Ave,40.7793756,-73.9773846,intersection,1742
75th St & Amsterdam Ave,40.7805678,-73.9802103,intersection,1743
75th St & Broadway,40.7809943,-73.9812282,intersection,1744
75th St & W End Ave,40.7817682,-73.9830494,intersection,1745
75th St & Riverside Dr,40.782481,-73.9847834,intersection,1746
76th St & York Ave,40.7694491,-73.951862,intersection,1747
76th St & Lexington Ave,40.773008,-73.96032,intersection,1748
76th St & Park Ave,40.7737362,-73.9620396,intersection,1749
76th St & Madison Ave,40.7743811,-73.9635578,intersection,1750
76th St & Central Park W,40.778812,-73.9740828,intersection,1751
76th St & Columbus Ave,40.7800154,-73.9769205,intersection,1752
76th St & Amsterdam Ave,40.7812025,-73.9797543,intersection,1753
76th St & Broadway,40.7817946,-73.981149,intersection,1754
76th St & W End Ave,40.7824028,-73.9825934,intersection,1755
76th St & Riverside Dr,40.7831908,-73.9844723,intersection,1756
77th St & York Ave,40.7700819,-73.9514007,intersection,1757
77th St & Lexington Ave,40.7736478,-73.959857,intersection,1758
77th St & Park Ave,40.7743722,-73.9615739,intersection,1759
77th St & Madison Ave,40.7750168,-73.9630991,intersection,1760
77th St & Central Park W,40.7794829,-73.9735811,intersection,1761
77th St & Columbus Ave,40.7806721,-73.9764173,intersection,1762
77th St & Amsterdam Ave,40.7818433,-73.9792822,intersection,1763
77th St & Broadway,40.78253,-73.9809177,intersection,1764
77th St & W End Ave,40.7830395,-73.9821213,intersection,1765
77th St & Riverside Dr,40.783794,-73.9838983,intersection,1766
78th St & York Ave,40.7707197,-73.9509353,intersection,1767
