Quai de l'Horloge,48.8569221,2.3434783,residential,676728070,
Rue Paul-Adolphe Souriau,48.8351092,2.2481705,residential,875695367,
Place Monseigneur Loutil,48.8840665,2.3047621,residential,2700086537,
Rue de Chézy,48.8850674,2.2677322,residential,221252886,
Rue Didot,48.8279964,2.3154935,tertiary,64621852,
n/a,48.8920942,2.2459201,primary_link,27110618,
Rue des Tanneries,48.8338647,2.3457564,residential,245399630,
Rue Velpeau,48.8517125,2.3248052,residential,25253768,
Passage de l'Atlas,48.8753852,2.3764198,residential,94197641,
Villa Fallet,48.9024428,2.2786200,residential,580101598,
Avenue du Général Leclerc,48.8314291,2.2367335,primary,366218555,
Quai Maréchal Joffre,48.8998280,2.2727061,primary,417205564,
Rue de la Fontaine du But,48.8910795,2.3395636,residential,94244166,
Rue Keufer,48.8207281,2.3557426,residential,247074119,
Place Constantin Pecqueur,48.8896131,2.3384876,residential,94244169,
Rue Émile Deschanel,48.9000041,2.2403082,residential,4597747021,
Rue Paul-Louis Courier,48.8564094,2.3240957,residential,25253773,
Quai André Citroën,48.8461462,2.2780662,residential,141561174,
n/a,48.9004251,2.2381790,residential,4597747031,
n/a,48.9005195,2.2381421,residential,4597747032,
Rue de Varenne,48.8549506,2.3199504,tertiary,25253775,
Boulevard de Clichy,48.8819055,2.3396650,primary,583011680,
Quai de Jemmapes,48.8689467,2.3675282,tertiary,1937771874,
Boulevard de Rochechouart,48.8821680,2.3396406,primary,583011683,
Rue Saint-Benoît,48.8546642,2.3329270,residential,25253777,
Rue de la Planche,48.8526700,2.3250980,residential,25253778,
Rue de la Fontaine du But,48.8902556,2.3389940,residential,94244217,
Allée Louis-Nicolas Mabille,48.8467130,2.4534428,residential,5693377921,
Rue Saint-Charles,48.8428502,2.2822378,residential,116133265,
Rue des Bergers,48.8431874,2.2813771,residential,116133266,
Rue Léontine,48.8442052,2.2792769,residential,116133268,
Rue Auguste Vitu,48.8448156,2.2780334,residential,116133270,
Boulevard Saint-Germain,48.8529020,2.3369916,primary,1756761496,
Route de Montreuil,48.8735767,2.4469561,secondary,252317099,
n/a,48.8731747,2.4467702,secondary,252317102,
Avenue Pierre Grenier,48.8342253,2.2545500,secondary,875695548,
Boulevard MacDonald,48.8975066,2.3894048,primary,277614015,
Boulevard MacDonald,48.8988746,2.3832761,primary,277614017,
Boulevard MacDonald,48.8987288,2.3835538,primary,277614018,
Avenue de la Porte de la Villette,48.8981910,2.3860098,primary,277614019,
Boulevard MacDonald,48.8981766,2.3862564,primary,277614021,
Boulevard MacDonald,48.8983885,2.3856155,primary,277614022,
Rue du Maréchal Leclerc,48.8169210,2.4549259,tertiary,248491258,
