Townsend Road,39.6735043,-75.7581190,residential,178666144,
Beverly Road,39.6734794,-75.7594295,residential,178666145,
Apple Road,39.6734380,-75.7608683,residential,178666146,
South Chapel Street,39.6623056,-75.7365778,primary,1419655941,
Library Avenue,39.6797338,-75.7359950,primary,1419655944,
Alwyn Drive,39.6554238,-75.7476298,residential,178666255,
Anglin Drive,39.6539626,-75.7474265,residential,178666258,
Edjil Drive,39.6531630,-75.7473549,residential,178666259,
Anita Drive,39.6512590,-75.7436324,residential,178666272,
Marrows Road,39.6789910,-75.7298726,tertiary,2157558643,
Marrows Road,39.6793898,-75.7300788,tertiary,2157558648,
Wyoming Road,39.6798958,-75.7311628,tertiary,2157558649,
Marrows Road,39.6798943,-75.7303173,tertiary,2157558650,
Wyoming Road,39.6800312,-75.7307285,tertiary,2157558652,
South Main Street,39.6781205,-75.7617499,primary,178666420,
Apple Road,39.6790526,-75.7642206,tertiary,178666425,
Mercer Drive,39.6651710,-75.7298320,residential,178713761,
South College Avenue,39.6707879,-75.7531445,primary,1579596745,
Colonial Court,39.6771259,-75.7728100,residential,178699212,
Water Works Lane,39.6708436,-75.7530003,residential,1579596760,
Water Works Lane,39.6716530,-75.7523319,residential,1579596778,
Water Works Lane,39.6716681,-75.7507274,residential,1579596783,
East Cleveland Avenue,39.6867500,-75.7382661,tertiary,2595273722,
Rockmoss Avenue,39.6815350,-75.7797450,residential,178666547,
Kenilworth Avenue,39.6804980,-75.7799990,residential,178666550,
Aster Avenue,39.6797220,-75.7800510,residential,178666551,
Blair Court,39.6772019,-75.7739311,residential,178666598,
A Street,39.6914566,-75.7257925,residential,587709621,
Panorama Drive,39.6906880,-75.7806662,residential,178633917,
South Townview Lane,39.6908270,-75.7828170,residential,178633922,
North Kingston Road,39.6626810,-75.7302900,residential,178666704,
Kensington Lane,39.6651200,-75.7284020,residential,178666711,
Casho Mill Road,39.6709527,-75.7712836,tertiary,3572886307,
New London Road,39.6833104,-75.7564953,primary,178666894,
West Cleveland Avenue,39.6854680,-75.7583310,tertiary,178666897,
New London Road,39.6890455,-75.7602601,primary,178666914,
New London Road,39.6912540,-75.7615797,primary,178666923,
New London Road,39.6916523,-75.7620081,primary,178666926,
Sluice Court,39.6781549,-75.7741070,residential,3536207341,
Saw Mill Court,39.6785953,-75.7741711,residential,3536207342,
West Main Street,39.6865809,-75.7657655,primary,178634237,
Tanglewood Lane,39.6869779,-75.7668311,residential,178634238,
Briar Lane,39.6873764,-75.7679006,residential,178634239,
Radcliffe Drive,39.6879205,-75.7693607,residential,178634241,
Radcliffe Drive,39.6879882,-75.7695425,residential,178634244,
Nottingham Road,39.6919386,-75.7800646,primary,178634264,
Old East Chestnut Hill Road,39.6562000,-75.7506798,tertiary,564411972,
Nottingham Road,39.6907367,-75.7769188,primary,2781497985,
North College Avenue,39.6867360,-75.7545540,residential,178626526,
Library Avenue,39.6812512,-75.7363148,primary,1513649460,
Campfield Road,39.6573780,-75.7278940,residential,178667438,
South Main Street,39.6777206,-75.7622182,primary,178626559,
Library Avenue,39.6760167,-75.7359391,primary,178634776,
Library Avenue,39.6745357,-75.7365121,primary,178634783,
Library Avenue,39.6696470,-75.7388290,primary,178634798,
Shenandoah Drive,39.6945900,-75.7361910,residential,178634835,
Anglin Drive,39.6557216,-75.7441271,residential,178700406,
O'Daniel Avenue,39.6748929,-75.7708550,residential,178667717,
South Chapel Street,39.6634348,-75.7368734,primary,178667881,
Korda Road,39.6636630,-75.7345560,residential,178667883,
Korda Road,39.6637600,-75.7335440,residential,178667886,
Knickerbocker Drive,39.6638610,-75.7324970,residential,178667887,
Knickerbocker Drive,39.6639440,-75.7315160,residential,178667889,
North Kingston Road,39.6640330,-75.7304620,residential,178667891,
Montvale Road,39.6644850,-75.7292080,residential,178667899,
Marrows Road,39.6654645,-75.7269836,tertiary,178667905,
Chaucer Drive,39.6713360,-75.7250380,residential,178667922,
Carlisle Road,39.6731190,-75.7253230,residential,178667924,
Mill Station Drive,39.6981555,-75.7747911,residential,178635178,
Hopkins Court,39.6747746,-75.7252383,residential,178632094,
Lynley Lane,39.6957630,-75.7469360,residential,178667968,
Paper Mill Road,39.6972439,-75.7500536,primary,178667976,
West Delaware Avenue,39.6816067,-75.7553304,primary,178668015,
Elkton Road,39.6703484,-75.7705385,primary,2781498127,
Kimberton Drive,39.6755058,-75.7270672,residential,178700894,
Kimberton Drive,39.6767549,-75.7262876,residential,178700896,
Kimberton Drive,39.6778320,-75.7244010,residential,178700907,
Welsh Tract Road,39.6517032,-75.7495829,tertiary,178701021,
Peach Road,39.6755660,-75.7621450,residential,178635604,
South Main Street,39.6758077,-75.7643318,primary,178635611,
Library Avenue,39.6767599,-75.7357829,primary,620741518,
West Church Road,39.6885873,-75.7758378,residential,178635748,
Woodlawn Avenue,39.6883310,-75.7307510,residential,178670423,
Capitol Trail,39.6919191,-75.7254125,primary,178734107,
Capitol Trail,39.6677409,-75.7387138,primary,178734144,
Capitol Trail,39.6918478,-75.7253709,primary,178734180,
Ohio State Drive,39.6518673,-75.7745932,residential,178648594,
Queen Marys Drive,39.6857011,-75.7825284,residential,955545111,
Wyoming Road,39.6785652,-75.7359208,tertiary,620741891,
Wyoming Road,39.6786018,-75.7358013,tertiary,620741912,
West Park Place,39.6747536,-75.7650373,tertiary,5544401205,
Suburban Drive,39.6676503,-75.7791285,residential,3274917252,
Suburban Drive,39.6677387,-75.7790344,residential,3274917283,
Suburban Drive,39.6683495,-75.7807999,residential,3274917284,
Washington Street,39.6833777,-75.7380003,residential,178734718,
Welsh Tract Road,39.6513109,-75.7502339,tertiary,620676832,
