179,48 rue Albert Thomas,48.8705889,2.3618542,4.0,€€€,94142433,665070909,0.257914667279
180,6 place du Docteur Paul Michaux,48.83898,2.25536,3.5,€€€,260619450,260619225,0.369185015852
181,24 rue de Charonne,48.8530746,2.3749287,3.5,€€,430796,8809438,0.0658565569311
182,22 rue Montmartre,48.8640424972,2.345585078,4.0,€€€,25581530,3511317171,0.275153212353
183,63 rue du Faubourg Poissonnière,48.875324,2.348045,4.0,€€,5077513433,5077513434,0.48235333877
184,3 place Saint-Michel,48.853351,2.344467,2.5,€€,25095608,783324754,0.413152304427
185,58-60 rue des Francs Bourgeois,48.8600311311,2.35704498606,3.5,€€,26401021,26401089,0.019324242099
186,6 Rue De L Arbalete,48.84043,2.34973,5.0,€€,25033790,25033634,0.237141445045
187,20 ave de Laumière,48.88402,2.38037,3.5,€€,26551740,235087728,0.359941998336
188,75 bd de Grenelle,48.8504398,2.2943814,3.5,€€,94267384,21346797,0.334246521338
189,30 rue Charlot,48.86244,2.36213,4.5,€€,94138040,26401938,0.375241066291
190,4 Place Opéra,48.87039,2.33264,4.0,€,398773,25207334,0.0341009111024
191,18 rue de la Fidélité,48.87454,2.3562,4.5,€€,663044406,94156677,0.466255048866
192,61 rue Ramey,48.89054,2.34539,4.0,€€€,1673951987,57336018,0.0606135406373
193,101 rue Berger,48.86152,2.34543,4.5,€€,25554542,25554538,0.451781250047
194,1 - 3 place de la Bastille,48.8531365,2.3679415,3.0,€€,26401819,5515713256,0.32215151202
195,43 ave Daumesnil,48.8474,2.37525,3.0,€€,5329564914,5329564919,0.152527982381
196,97 rue Rambuteau,48.8624729623,2.34779387712,3.5,€€,367303768,398745,0.429725698484
197,71 quai de la Seine,48.8880434528,2.37728945911,3.5,€€,2448382393,512468013,0.409585530527
198,3 place de l'Alma,48.865022,2.301025,2.5,€€,25625686,260928395,0.0401723990565
199,52 rue de Miromesnil,48.87495403,2.31580288,3.5,€€,32561136,169325314,0.460558981282
200,31-33 rue de Mogador,48.8758317289,2.3309913048,4.0,€€,361110,251851369,0.237353212312
201,8 rue du Cambodge,48.866051,2.398392,4.0,€€,6281321083,6210809188,0.306617885635
202,65 rue de Bretagne,48.8642693,2.36007,3.5,€€,3924345458,602488255,0.422513545138
203,17-19 rue Bréguet,48.8574894291,2.37351391464,4.0,€€,774720074,774720077,0.460598644063
204,5 place de la Sorbonne,48.84852,2.34213,2.5,€€,24984248,541421449,0.419484041177
205,15 rue Edouard Manet,48.83293,2.35729,4.5,€€,361044,361753,0.264156861907
206,28 boulevard Voltaire,48.86428,2.36891,3.5,€€,94144256,94143999,0.839295356304
207,Le Bon Marché,48.8506068,2.3246016,3.0,€€€,25253768,470152,0.710934537454
208,16 rue Daval,48.854579665,2.37098853109,4.5,€€,8809442,431394661,0.139027389257
209,32 Rue Legendre,48.88415,2.31437,3.5,€€,27234809,27252241,0.366596783303
210,18 rue Oberkampf,48.8633798,2.3692518,4.0,€€,94144256,94143999,0.0261294678706
211,7 rond-point des Champs Elysées,48.868657,2.309151,3.5,€€€,5057169767,270187712,0.184320340803
212,47 avenue de Wagram,48.8775278,2.297306,3.0,€€,21660970,21660969,0.160897179282
213,8 rue de Commaille,48.85279,2.32396,4.5,€€,25253766,25253778,0.205737894218
214,10 avenue de la Porte Molitor,48.844959,2.252553,4.0,€€€€,139250456,305162036,0.20530000504
215,Ile aux Cygnes,48.855227,2.287177,2.5,€€€€,277578920,695566727,0.493644107414
216,39 avenue Kléber,48.868828,2.291766,3.5,€€,5474974263,34816540,0.035754297989
217,34 rue des Petites Écuries,48.873901,2.3508,5.0,€€,613742310,830054227,0.266456516262
218,186 du Faubourg Saint Antoine,48.8501892152,2.38306409352,3.0,€€,1760225456,25009018,0.468571809681
