196 8th Avenue,40.7432390,-73.9997082
335 8th Avenue,40.7475198,-73.9971461
500 6th Avenue,40.7447814,-73.9985854
252 8th Avenue,40.7450158,-73.9984148
160 8th Avenue,40.7420652,-74.0005626
182 8th Avenue,40.7429148,-73.9999442
236 8th Avenue,40.7446356,-73.9986916
124 8th Avenue,40.7411054,-74.0012613
177 8th Avenue,40.7430281,-74.0004115
N/A,40.7451876,-73.9988416
288 8th Avenue,40.7462136,-73.9975429
401 8th Avenue,40.7496620,-73.9955810
390 8th Avenue,40.7492914,-73.9953089
198 8th Avenue,40.7434407,-73.9995614
240 8th Avenue,40.7447326,-73.9986209
382 8th Avenue,40.7490670,-73.9954710
601 West 57th Street,40.7707337,-73.9918169
N/A,40.7384873,-74.0000074
N/A,40.7388057,-73.9997449
203 West 14th Street,40.7388452,-73.9998143
2735 Broadway,40.8003955,-73.9683376
584 Columbus Avenue,40.7880687,-73.9712918
592 Columbus Avenue,40.7883033,-73.9711194
2661 Broadway,40.7981227,-73.9696127
2745 Broadway,40.8008613,-73.9682637
2665 Broadway,40.7981848,-73.9695756
2731 Broadway,40.8003071,-73.9683595
2737 Broadway,40.8004910,-73.9683064
571 Lorimer Street,40.7139182,-73.9495566
N/A,40.7470196,-73.9528397
139 North 7th Street,40.7183326,-73.9582765
61 Wythe Avenue,40.7219806,-73.9576290
413 8th Avenue,40.7501350,-73.9952130
409 8th Avenue,40.7499790,-73.9953383
409 8th Avenue,40.7500330,-73.9952840
407 8th Avenue,40.7499096,-73.9953800
325 8th Avenue,40.7474890,-73.9971782
273 8th Avenue,40.7457288,-73.9984180
261 8th Avenue,40.7456072,-73.9987643
522 Columbus Avenue,40.7860514,-73.9727433
517 Columbus Avenue,40.7856092,-73.9725691
514 Columbus Avenue,40.7857253,-73.9729983
519 Columbus Avenue,40.7858452,-73.9723966
325 Amsterdam Avenue,40.7806573,-73.9798764
206 9th Avenue,40.7460875,-74.0013739
204 9th Avenue,40.7460286,-74.0014102
200 9th Avenue,40.7458946,-74.0014911
178 9th Avenue,40.7450122,-74.0021429
170 9th Avenue,40.7446425,-74.0024036
158 9th Avenue,40.7442217,-74.0027401
156 9th Avenue,40.7441697,-74.0027774
144 9th Avenue,40.7438728,-74.0030028
136 9th Avenue,40.7436469,-74.0031642
26 East 23rd Street,40.7406342,-73.9878454
66 Madison Avenue,40.7436388,-73.9861279
66 Madison Avenue,40.7435996,-73.9861600
N/A,40.7822903,-73.9792073
N/A,40.7841336,-73.9778804
N/A,40.7841636,-73.9778589
475 Columbus Avenue,40.7843472,-73.9734775
360 Amsterdam Avenue,40.7820354,-73.9794104
416 Columbus Avenue,40.7826440,-73.9752661
328 Bedford Avenue,40.7131024,-73.9623534
N/A,40.7614050,-73.9678672
N/A,40.7694073,-73.9848933
125 North 6th Street,40.7179682,-73.9591782
N/A,40.7781664,-73.9823656
N/A,40.7859956,-73.9767721
2049 Broadway,40.7778959,-73.9825105
2041 Broadway,40.7776613,-73.9826810
N/A,40.7928405,-73.9727466
