Jamestown Avenue,37.7114819,-122.3868752,tertiary,65280192
Marietta Drive,37.7373607,-122.4463018,residential,4045035896
Townsend Street,37.7724543,-122.4009076,tertiary,4402491092
Sloat Boulevard,37.7340802,-122.4881882,primary,4062468479
Bush Street,37.7884993,-122.4218881,primary,258758547
28th Street,37.7453023,-122.4268388,residential,65296769
Jamestown Avenue,37.7161347,-122.3900339,tertiary,65280284
Jamestown Avenue,37.7170228,-122.3908747,tertiary,65280286
Jamestown Avenue,37.7178997,-122.3924653,residential,65280289
Jamestown Avenue,37.7179691,-122.3926100,tertiary,65280292
Ingalls Street,37.7184870,-122.3935450,residential,65280295
Jennings Street,37.7195506,-122.3954466,residential,65280297
Louisburg Street,37.7204823,-122.4501293,residential,65280323
Mount Vernon Avenue,37.7193559,-122.4508520,residential,65280326
Louisburg Street,37.7185770,-122.4515850,residential,65280330
Sloat Boulevard,37.7341192,-122.4873069,primary,4062452044
Fernandez Street,37.7965829,-122.4562632,residential,65280347
Irving Street,37.7638603,-122.4706153,residential,65340476
Mission Street,37.7336837,-122.4263890,secondary,65280377
Quesada Avenue,37.7319401,-122.3889818,residential,6361121855
Marsilly Street,37.7335660,-122.4277144,residential,65280380
Cuvier Street,37.7334845,-122.4285745,residential,65280384
Bosworth Street,37.7331837,-122.4311377,tertiary,65280393
Bosworth Street,37.7330011,-122.4319773,tertiary,65280398
California Street,37.7903439,-122.4222606,tertiary,1564279875
n/a,37.7331602,-122.4318693,primary_link,65280405
California Street,37.7904016,-122.4224286,tertiary,1564279877
Bosworth Street,37.7333561,-122.4328258,tertiary,65280425
Bosworth Street,37.7336038,-122.4341379,tertiary,65280432
Brompton Avenue,37.7337754,-122.4349924,residential,65280438
John Muir Drive,37.7182339,-122.4994831,tertiary,4071233981
Bosworth Street,37.7340737,-122.4366692,secondary,65280452
Elk Street,37.7348747,-122.4399937,secondary,65280473
O'Shaughnessy Boulevard,37.7359776,-122.4419063,secondary,65280488
Powell Street,37.8058335,-122.4119718,residential,65296808
Still Street,37.7316437,-122.4316897,residential,65280502
23rd Street,37.7535669,-122.4230705,residential,65318655
Mason Street,37.8056290,-122.4136068,residential,65296810
Hunters Point Expressway,37.7135600,-122.3816010,tertiary,3998226946
Gilman Avenue,37.7155965,-122.3834968,tertiary,3998226947
Bay Street,37.8054193,-122.4152616,primary,65296812
Market Street,37.7812048,-122.4117170,secondary,4061806116
Bosworth Street,37.7343496,-122.4384350,secondary,65280576
Divisadero Street,37.7753833,-122.4379418,primary,5027813816
Lessing Street,37.7083540,-122.4559280,residential,65280632
